,source,host_total_listings_count,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
5323,city scrape,155.0,1.0,1.0,1.0,1.0,403.0,30.0,180.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,19,49,79,259,0.0,0.0,0.0,4.86,4.79,85.0,19.0,66.0,0.0,1.65
5324,city scrape,155.0,1.0,1.0,1.0,1.0,368.0,30.0,180.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0,0,0,119,0.0,0.0,0.0,4.86,4.79,85.0,19.0,66.0,0.0,1.65
5325,city scrape,35.0,1.0,1.0,1.0,1.0,258.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,24,48,78,258,14.0,0.8,0.0,4.86,4.79,16.0,4.0,12.0,0.0,1.65
5326,city scrape,155.0,1.0,1.0,1.0,1.0,420.0,30.0,180.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,20,50,80,260,0.0,0.0,0.0,4.31,4.38,85.0,19.0,66.0,0.0,1.34
5327,previous scrape,155.0,1.0,1.0,1.0,1.0,389.0,30.0,360.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0,0,0,0,0.0,0.0,0.0,4.31,4.38,85.0,19.0,66.0,0.0,1.34
5328,city scrape,155.0,1.0,1.0,1.0,1.0,389.0,30.0,180.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0,19,49,229,0.0,0.0,0.0,4.31,4.38,85.0,19.0,66.0,0.0,1.34
5329,city scrape,11.0,3.0,1.0,1.0,1.0,886.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,21,35,60,184,13.0,0.8,0.0,4.31,4.38,4.0,4.0,0.0,0.0,1.34
5330,city scrape,203.0,4.0,1.0,1.0,0.0,890.0,14.8,365.0,14.3,16.0,365.0,365.0,15.2,365.0,0,19,49,324,0.0,0.0,0.0,4.75,5.0,183.0,7.7,51.0,0.0,0.4
5331,city scrape,9.0,2.0,1.0,1.0,1.3,1040.0,28.0,200.0,28.0,28.0,1125.0,1125.0,28.0,1125.0,4,4,4,222,4.0,4.0,0.0,4.75,5.0,3.0,3.0,0.0,0.0,0.4
5332,city scrape,35.0,2.0,1.0,1.0,1.0,370.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,9,29,57,236,2.3,0.8,0.0,4.53,4.66,16.0,4.0,12.0,0.0,0.6
5333,city scrape,35.0,3.0,1.0,1.0,1.0,794.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,29,59,89,269,8.0,0.8,0.0,3.88,4.7,30.0,30.0,0.0,0.0,1.75
5334,city scrape,3.0,2.0,1.0,1.0,1.0,1500.0,30.0,90.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,8,29,59,59,1.0,1.0,0.0,5.0,5.0,3.0,0.0,3.0,0.0,0.1
5335,city scrape,203.0,2.0,1.0,1.0,1.0,603.5,3.0,365.0,3.0,3.0,365.0,365.0,3.0,365.0,29,59,89,179,0.0,0.0,0.0,4.5,4.67,183.0,7.7,51.0,0.0,1.23
5336,city scrape,203.0,2.0,1.0,1.0,1.0,603.5,2.0,365.0,2.0,2.0,365.0,365.0,2.0,365.0,29,59,89,179,0.0,0.0,0.0,4.5,4.67,183.0,7.7,51.0,0.0,1.23
5337,city scrape,2.0,2.0,1.0,1.0,3.0,603.5,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,15,35,63,243,6.0,6.0,0.0,4.5,4.67,1.0,1.0,0.0,0.0,1.23
5338,city scrape,203.0,2.0,1.0,1.0,0.0,603.5,4.0,365.0,4.0,4.0,365.0,365.0,4.0,365.0,29,59,89,89,0.0,0.0,0.0,4.86,4.86,183.0,7.7,51.0,0.0,2.2
5339,previous scrape,3.0,2.0,1.0,1.0,1.0,1890.0,3.0,365.0,2.0,3.0,365.0,365.0,3.0,365.0,7,37,67,77,2.3,0.8,0.0,4.86,4.86,1.0,1.0,0.0,0.0,2.2
5340,city scrape,4.0,2.0,1.0,1.0,1.0,1890.0,3.0,365.0,3.0,3.0,365.0,365.0,3.0,365.0,12,12,12,12,10.0,0.8,0.0,5.0,5.0,1.0,1.0,0.0,0.0,1.06
5341,city scrape,35.0,2.0,1.0,1.0,1.0,689.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,29,59,89,269,0.0,0.0,0.0,4.2,4.8,16.0,4.0,12.0,0.0,0.61
5342,city scrape,11.0,2.0,1.0,1.0,1.0,1176.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,24,51,81,261,5.0,5.0,0.0,4.2,4.8,9.0,0.0,9.0,0.0,0.61
5343,city scrape,35.0,2.0,1.0,1.0,1.0,354.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,20,44,74,254,19.0,0.8,0.0,4.37,4.53,16.0,4.0,12.0,0.0,2.08
5344,previous scrape,5.0,3.0,1.0,1.0,1.0,786.0,1.0,30.0,1.0,1.0,30.0,30.0,1.0,30.0,0,0,0,0,0.0,0.0,0.0,4.62,4.69,2.0,2.0,0.0,0.0,1.41
5345,city scrape,46.0,2.0,1.0,1.0,1.0,786.0,1.0,365.0,1.0,10.0,365.0,365.0,5.2,365.0,4,6,6,103,13.0,0.8,0.0,4.62,4.69,15.0,15.0,0.0,0.0,1.41
5346,city scrape,46.0,2.0,1.0,1.0,1.0,800.0,1.0,365.0,1.0,10.0,365.0,365.0,5.2,365.0,4,13,19,120,2.3,0.8,0.0,4.77,4.64,15.0,15.0,0.0,0.0,2.27
5347,city scrape,46.0,2.0,1.0,1.0,1.0,686.0,1.0,365.0,1.0,10.0,365.0,365.0,5.2,365.0,2,19,19,82,14.0,0.8,0.0,4.93,4.71,15.0,15.0,0.0,0.0,1.49
5348,city scrape,46.0,2.0,1.0,1.0,1.0,586.0,1.0,365.0,1.0,10.0,365.0,365.0,5.4,365.0,0,20,36,137,2.3,0.8,0.0,4.57,4.38,15.0,15.0,0.0,0.0,2.16
5349,city scrape,1.0,2.0,1.0,1.0,1.0,772.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,29,59,89,269,1.0,1.0,0.0,5.0,5.0,1.0,0.0,1.0,0.0,0.1
5350,city scrape,203.0,3.0,1.0,1.0,1.0,603.5,5.0,365.0,5.0,5.0,365.0,365.0,5.0,365.0,29,59,89,179,0.0,0.0,0.0,4.7,4.7,183.0,7.7,51.0,0.0,0.11
5351,city scrape,203.0,3.0,1.0,1.0,0.0,1930.0,2.0,365.0,2.0,2.0,365.0,365.0,2.0,365.0,28,58,88,178,0.0,0.0,0.0,4.7,4.7,183.0,7.7,51.0,0.0,0.11
5352,city scrape,203.0,3.0,1.0,1.0,1.0,603.5,7.0,365.0,7.0,7.0,365.0,365.0,7.0,365.0,29,59,89,179,0.0,0.0,0.0,4.7,4.7,183.0,7.7,51.0,0.0,0.11
5353,previous scrape,30.0,2.0,1.0,1.0,1.0,280.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,30,60,90,100,1.0,1.0,0.0,4.7,4.7,20.0,0.0,20.0,0.0,0.11
5354,city scrape,12.0,1.0,1.0,1.0,1.0,280.0,15.0,360.0,15.0,15.0,360.0,360.0,15.0,360.0,26,56,86,361,0.0,0.0,0.0,4.67,4.33,2.0,0.0,2.0,0.0,0.31
5355,city scrape,1.0,1.0,1.0,1.0,1.0,379.0,1.0,20.0,1.0,1.0,20.0,20.0,1.0,20.0,9,9,9,9,3.0,3.0,0.0,4.67,4.33,1.0,1.0,0.0,0.0,0.31
5356,city scrape,40.0,1.0,1.0,1.0,1.0,329.0,28.0,365.0,28.0,28.0,365.0,365.0,28.0,365.0,3,33,63,287,0.0,0.0,0.0,4.73,4.8,39.0,39.0,0.0,0.0,1.56
5357,city scrape,1.0,3.0,1.0,1.0,2.0,880.0,2.0,180.0,2.0,2.0,180.0,180.0,2.0,180.0,0,0,21,201,15.0,0.8,0.0,4.73,4.8,1.0,1.0,0.0,0.0,1.56
5358,city scrape,35.0,2.0,1.0,1.0,1.3,1969.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,13,36,59,99,14.0,0.8,0.0,4.21,4.21,30.0,30.0,0.0,0.0,1.46
5359,city scrape,1.0,2.0,1.0,1.0,2.0,680.0,7.0,365.0,5.0,7.0,365.0,365.0,7.0,365.0,10,40,54,219,1.0,1.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,0.11
5360,city scrape,18.0,2.0,1.0,1.0,1.3,603.5,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,9,35,65,245,0.0,0.0,0.0,4.6,4.56,3.0,1.0,2.0,0.0,0.6
5361,city scrape,19.0,2.0,1.0,1.0,1.0,437.0,2.0,365.0,2.0,2.0,365.0,365.0,2.0,365.0,17,17,17,17,2.3,0.8,0.0,4.6,4.56,7.0,1.0,6.0,0.0,0.6
5362,city scrape,203.0,2.0,1.0,1.0,0.0,1946.0,2.0,365.0,2.0,2.0,365.0,365.0,2.0,365.0,30,60,90,270,1.0,1.0,0.0,5.0,5.0,183.0,7.7,51.0,0.0,0.54
5363,city scrape,155.0,2.0,1.0,1.0,1.0,684.0,30.0,180.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,20,50,80,80,0.0,0.0,0.0,4.0,4.0,85.0,19.0,66.0,0.0,0.12
5364,previous scrape,155.0,2.0,1.0,1.0,1.0,683.0,30.0,180.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0,0,12,12,0.0,0.0,0.0,4.0,4.0,85.0,19.0,66.0,0.0,0.12
5365,previous scrape,155.0,2.0,1.0,1.0,1.0,683.0,30.0,180.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0,0,0,0,0.0,0.0,0.0,4.0,4.0,85.0,19.0,66.0,0.0,0.12
5366,city scrape,155.0,2.0,1.0,1.0,1.0,683.0,30.0,180.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0,0,0,124,0.0,0.0,0.0,4.0,4.0,85.0,19.0,66.0,0.0,0.12
5367,city scrape,10.0,2.0,1.0,1.0,1.0,250.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,18,38,66,246,0.0,0.0,0.0,4.0,4.0,6.0,0.0,6.0,0.0,0.12
5368,city scrape,155.0,2.0,1.0,1.0,1.0,650.0,30.0,180.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0,0,26,206,0.0,0.0,0.0,4.0,4.0,85.0,19.0,66.0,0.0,0.12
5369,city scrape,203.0,2.0,1.0,1.0,1.0,1627.0,3.0,365.0,3.0,3.0,365.0,365.0,3.0,365.0,30,60,90,270,1.0,1.0,0.0,4.0,4.0,183.0,7.7,51.0,0.0,0.12
5370,previous scrape,4.0,2.0,1.0,1.0,1.0,480.0,3.0,21.0,3.0,3.0,21.0,21.0,3.0,21.0,0,0,0,0,2.0,2.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,0.23
5371,previous scrape,1.0,2.0,1.0,1.0,1.0,480.0,2.0,365.0,2.0,2.0,365.0,365.0,2.0,365.0,1,1,1,1,6.0,6.0,0.0,5.0,4.83,1.0,1.0,0.0,0.0,0.67
5372,previous scrape,33.0,2.0,1.0,1.0,1.0,480.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,0,19,49,235,0.0,0.0,0.0,4.71,4.59,29.0,0.0,29.0,0.0,1.8
5373,city scrape,19.0,2.0,1.0,1.0,1.0,480.0,2.0,365.0,2.0,2.0,365.0,365.0,2.0,365.0,16,16,16,16,17.0,0.8,0.0,4.71,4.59,7.0,1.0,6.0,0.0,1.8
5374,city scrape,81.0,2.0,1.0,1.0,1.0,502.0,28.0,365.0,28.0,28.0,365.0,365.0,28.0,365.0,29,59,89,269,0.0,0.0,0.0,4.08,4.08,14.0,3.0,11.0,0.0,1.37
5375,city scrape,19.0,1.0,1.0,1.0,1.0,464.0,2.0,365.0,2.0,3.0,365.0,365.0,2.0,365.0,18,18,23,23,13.0,0.8,0.0,4.08,4.08,7.0,1.0,6.0,0.0,1.37
5376,city scrape,2.0,4.0,1.0,1.0,3.0,1584.0,28.0,365.0,28.0,28.0,365.0,365.0,28.0,365.0,29,59,89,269,0.0,0.0,0.0,4.6,4.7,1.0,1.0,0.0,0.0,1.06
5377,city scrape,100.0,2.0,1.0,1.0,3.0,1637.0,1.0,365.0,3.0,7.0,365.0,365.0,6.9,365.0,18,45,75,350,10.0,0.8,0.0,4.6,4.7,55.0,6.0,49.0,0.0,1.06
5378,city scrape,2.0,2.0,1.0,1.0,1.3,603.5,1.0,365.0,1.0,4.0,365.0,365.0,2.7,365.0,5,15,32,119,2.3,0.8,0.0,5.0,4.97,2.0,2.0,0.0,0.0,0.6
5379,city scrape,1.0,2.0,1.0,1.0,2.0,603.5,28.0,365.0,4.0,28.0,365.0,365.0,18.2,365.0,1,16,36,126,2.3,0.8,0.0,4.63,4.59,1.0,1.0,0.0,0.0,0.6
5380,previous scrape,155.0,2.0,1.0,1.0,1.0,428.0,30.0,180.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0,0,0,0,0.0,0.0,0.0,5.0,5.0,85.0,19.0,66.0,0.0,0.22
5381,previous scrape,155.0,2.0,1.0,1.0,1.0,428.0,30.0,180.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0,0,0,0,0.0,0.0,0.0,5.0,5.0,85.0,19.0,66.0,0.0,0.22
5382,previous scrape,155.0,2.0,1.0,1.0,1.0,428.0,30.0,180.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0,0,0,0,0.0,0.0,0.0,5.0,5.0,85.0,19.0,66.0,0.0,0.22
5383,previous scrape,2.0,2.0,1.0,1.0,1.0,428.0,3.0,365.0,3.0,3.0,365.0,365.0,3.0,365.0,0,0,0,0,2.0,2.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,0.22
5384,city scrape,81.0,2.0,1.0,1.0,1.0,428.0,28.0,365.0,28.0,28.0,365.0,365.0,28.0,365.0,29,59,89,269,1.0,1.0,0.0,5.0,5.0,14.0,3.0,11.0,0.0,0.6
5385,city scrape,55.0,4.0,1.0,1.0,2.0,971.0,28.0,365.0,4.0,28.0,365.0,365.0,23.2,365.0,14,44,74,254,12.0,0.8,0.0,4.83,4.83,12.0,12.0,0.0,0.0,1.28
5386,city scrape,4.0,1.0,1.0,1.0,1.0,170.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,7,37,67,247,2.3,0.8,0.0,4.36,4.59,4.0,0.0,4.0,0.0,2.37
5387,city scrape,7.0,2.0,1.0,1.0,0.0,830.0,28.0,200.0,10.0,28.0,200.0,200.0,26.3,200.0,3,14,14,219,6.0,6.0,0.0,4.67,5.0,2.0,1.0,1.0,0.0,0.64
5388,city scrape,104.0,2.0,1.0,1.0,1.0,569.0,30.0,365.0,5.0,30.0,365.0,365.0,28.6,365.0,0,0,0,253,5.0,5.0,0.0,4.4,4.6,91.0,40.0,51.0,0.0,0.66
5389,city scrape,104.0,2.0,1.0,1.0,1.0,450.0,28.0,365.0,28.0,28.0,365.0,365.0,28.0,365.0,0,19,49,324,3.0,3.0,0.0,5.0,5.0,91.0,40.0,51.0,0.0,0.36
5390,city scrape,5.0,2.0,1.0,1.0,0.0,1580.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,0,0,0,13,2.3,0.8,0.0,4.65,4.68,1.0,1.0,0.0,0.0,0.6
5391,city scrape,104.0,2.0,1.0,1.0,1.0,572.0,28.0,365.0,28.0,30.0,365.0,365.0,29.8,365.0,12,42,72,347,0.0,0.0,0.0,4.83,5.0,91.0,40.0,51.0,0.0,0.88
5392,city scrape,104.0,2.0,1.0,1.0,1.0,459.0,30.0,365.0,30.0,30.0,365.0,365.0,30.0,365.0,21,51,81,356,6.0,6.0,0.0,4.83,5.0,91.0,40.0,51.0,0.0,0.88
5393,city scrape,104.0,2.0,1.0,1.0,1.0,480.0,28.0,365.0,28.0,28.0,365.0,365.0,28.0,365.0,0,0,22,297,2.0,2.0,0.0,4.0,4.5,91.0,40.0,51.0,0.0,0.34
5394,city scrape,104.0,2.0,1.0,1.0,1.0,523.0,28.0,365.0,28.0,28.0,365.0,365.0,28.0,365.0,9,39,69,344,3.0,3.0,0.0,5.0,5.0,91.0,40.0,51.0,0.0,0.49
5395,city scrape,104.0,2.0,1.0,1.0,1.0,420.0,30.0,365.0,5.0,30.0,365.0,365.0,29.5,365.0,1,23,53,328,1.0,1.0,0.0,5.0,5.0,91.0,40.0,51.0,0.0,0.12
5396,city scrape,1.0,3.0,1.0,1.0,2.0,1029.0,29.0,365.0,7.0,29.0,365.0,365.0,27.4,365.0,1,9,18,189,19.0,0.8,0.0,4.95,4.89,1.0,1.0,0.0,0.0,2.03
5397,previous scrape,1.0,2.0,1.0,1.0,1.0,450.0,4.0,365.0,4.0,4.0,365.0,365.0,4.0,365.0,11,11,11,11,2.0,2.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,0.26
5398,city scrape,3.0,1.0,1.0,1.0,1.0,450.0,3.0,365.0,3.0,3.0,365.0,365.0,3.0,365.0,25,55,85,360,3.0,3.0,0.0,4.67,5.0,1.0,0.0,1.0,0.0,0.32
5399,city scrape,2.0,2.0,1.0,1.0,1.0,500.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,24,50,78,168,14.0,0.8,0.0,4.93,4.93,2.0,0.0,2.0,0.0,1.53
5400,city scrape,1.0,2.0,1.0,1.0,3.0,603.5,1.0,30.0,1.0,1.0,30.0,30.0,1.0,30.0,27,57,87,87,1.0,1.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,0.27
5401,city scrape,1.0,4.0,1.0,1.0,1.3,600.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,23,53,83,173,13.0,0.8,0.0,4.0,4.15,1.0,1.0,0.0,0.0,1.46
5402,city scrape,203.0,3.0,1.0,1.0,0.0,603.5,3.0,365.0,3.0,3.0,365.0,365.0,3.0,365.0,30,60,90,90,0.0,0.0,0.0,5.0,5.0,183.0,7.7,51.0,0.0,0.11
5403,city scrape,203.0,2.0,1.0,1.0,1.0,1347.0,3.0,365.0,3.0,3.0,365.0,365.0,3.0,365.0,29,59,89,179,0.0,0.0,0.0,5.0,5.0,183.0,7.7,51.0,0.0,0.11
5404,city scrape,203.0,2.0,1.0,1.0,1.0,1319.0,3.0,365.0,3.0,3.0,365.0,365.0,3.0,365.0,29,59,89,269,0.0,0.0,0.0,5.0,5.0,183.0,7.7,51.0,0.0,0.11
5405,city scrape,203.0,2.0,1.0,1.0,0.0,1314.0,3.0,365.0,3.0,3.0,365.0,365.0,3.0,365.0,29,59,89,269,0.0,0.0,0.0,5.0,5.0,183.0,7.7,51.0,0.0,0.11
5406,city scrape,203.0,2.0,1.0,1.0,1.0,1530.0,3.0,365.0,1.0,3.0,365.0,365.0,3.0,365.0,29,59,89,269,0.0,0.0,0.0,5.0,5.0,183.0,7.7,51.0,0.0,0.11
5407,city scrape,203.0,2.0,1.0,1.0,1.0,603.5,3.0,365.0,3.0,3.0,365.0,365.0,3.0,365.0,29,59,89,89,1.0,1.0,0.0,5.0,5.0,183.0,7.7,51.0,0.0,0.11
5408,city scrape,6.0,2.0,1.0,1.0,2.0,774.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,3,15,22,22,5.0,5.0,0.0,5.0,4.8,5.0,1.0,4.0,0.0,0.71
5409,city scrape,40.0,2.0,1.0,1.0,1.0,329.0,28.0,365.0,28.0,28.0,365.0,365.0,28.0,365.0,0,20,50,274,1.0,1.0,0.0,4.0,5.0,39.0,39.0,0.0,0.0,0.26
5410,city scrape,1.0,3.0,1.0,1.0,0.0,435.0,8.0,50.0,8.0,8.0,50.0,50.0,8.0,50.0,2,2,23,175,0.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,0.22
5411,city scrape,2.0,1.0,1.0,1.0,1.0,443.0,1.0,365.0,7.0,7.0,365.0,365.0,7.0,365.0,20,50,80,80,0.0,0.0,0.0,4.0,4.0,1.0,0.0,1.0,0.0,0.22
5412,previous scrape,203.0,2.0,1.0,1.0,1.0,400.0,3.0,365.0,3.0,3.0,365.0,365.0,3.0,365.0,29,59,89,179,0.0,0.0,0.0,4.0,4.0,183.0,7.7,51.0,0.0,0.22
5413,city scrape,1.0,2.0,1.0,1.0,1.0,400.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,28,47,77,257,0.0,0.0,0.0,4.0,4.0,1.0,0.0,1.0,0.0,0.22
5414,city scrape,2.0,2.0,1.0,1.0,1.3,603.5,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,29,59,89,269,0.0,0.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,0.22
5415,city scrape,203.0,2.0,1.0,1.0,0.0,976.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,29,59,89,269,0.0,0.0,0.0,4.0,4.0,183.0,7.7,51.0,0.0,0.22
5416,city scrape,5.0,2.0,1.0,1.0,1.3,603.5,2.0,60.0,2.0,2.0,60.0,60.0,2.0,60.0,8,38,55,145,2.0,2.0,0.0,4.0,4.0,5.0,5.0,0.0,0.0,0.22
5417,city scrape,2.0,3.0,1.0,1.0,1.3,603.5,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,27,57,87,267,2.0,2.0,0.0,5.0,5.0,1.0,0.0,1.0,0.0,0.26
5418,city scrape,9.0,2.0,1.0,1.0,1.0,430.0,28.0,365.0,28.0,28.0,365.0,365.0,28.0,365.0,0,0,21,296,0.0,0.0,0.0,4.72,4.78,8.0,8.0,0.0,0.0,2.03
5419,city scrape,27.0,2.0,1.0,1.0,1.3,1790.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,15,45,75,255,0.0,0.0,0.0,4.72,4.78,5.0,3.0,2.0,0.0,2.03
5420,city scrape,38.0,2.0,1.0,1.0,1.3,603.5,1.0,365.0,1.0,28.0,365.0,365.0,5.0,365.0,4,34,64,165,18.0,0.8,0.0,4.72,4.78,34.0,14.0,19.0,0.0,2.03
5421,city scrape,27.0,4.0,1.0,1.0,3.0,1491.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,15,45,75,243,4.0,4.0,0.0,3.75,4.5,5.0,3.0,2.0,0.0,0.48
5422,city scrape,27.0,2.0,1.0,1.0,2.0,1065.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,15,45,75,255,0.0,0.0,0.0,4.33,5.0,5.0,3.0,2.0,0.0,0.35
5423,previous scrape,14.0,2.0,1.0,1.0,1.0,941.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,30,60,90,270,0.0,0.0,0.0,4.33,5.0,4.0,0.0,3.0,0.0,0.35
5424,city scrape,111.0,2.0,1.0,1.0,1.0,941.0,30.0,180.0,1.0,30.0,180.0,180.0,28.8,180.0,4,23,53,154,3.0,3.0,0.0,4.33,5.0,66.0,20.0,46.0,0.0,0.35
5425,previous scrape,1.0,2.0,1.0,1.0,1.0,1300.0,4.0,365.0,4.0,4.0,365.0,365.0,4.0,365.0,0,0,0,0,5.0,5.0,0.0,5.0,4.8,1.0,1.0,0.0,0.0,0.77
5426,city scrape,1.0,2.0,1.0,1.0,1.0,1300.0,4.0,365.0,4.0,4.0,365.0,365.0,4.0,365.0,11,11,11,24,1.0,1.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,0.11
5427,city scrape,1.0,4.0,1.0,1.0,3.0,1392.0,2.0,365.0,1.0,2.0,365.0,365.0,2.0,365.0,1,18,44,80,12.0,0.8,0.0,4.67,4.58,1.0,1.0,0.0,0.0,1.44
5428,city scrape,111.0,2.0,1.0,1.0,1.0,1111.0,30.0,120.0,1.0,30.0,120.0,120.0,28.6,120.0,4,23,53,154,7.0,7.0,0.0,4.43,4.43,66.0,20.0,46.0,0.0,0.81
5429,city scrape,14.0,4.0,1.0,1.0,2.0,1433.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,29,59,89,269,1.0,1.0,0.0,5.0,4.0,4.0,0.0,3.0,0.0,0.12
5430,city scrape,2.0,1.0,1.0,1.0,1.0,300.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,3,28,36,207,19.0,0.8,0.0,4.95,5.0,1.0,0.0,1.0,0.0,2.08
5431,city scrape,1.0,2.0,1.0,1.0,2.0,810.0,5.0,1125.0,4.0,5.0,1125.0,1125.0,5.0,1125.0,9,26,48,48,6.0,6.0,0.0,4.83,5.0,1.0,1.0,0.0,0.0,0.69
5432,city scrape,39.0,4.0,1.0,1.0,2.0,541.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,21,51,81,197,2.0,2.0,0.0,4.5,4.5,35.0,0.0,34.0,0.0,0.22
5433,previous scrape,39.0,2.0,1.0,1.0,2.0,459.0,28.0,365.0,28.0,28.0,365.0,365.0,28.0,365.0,22,43,73,104,2.0,2.0,0.0,4.0,4.5,35.0,0.0,34.0,0.0,0.24
5434,city scrape,39.0,4.0,1.0,1.0,2.0,459.0,1.0,500.0,1.0,1.0,500.0,500.0,1.0,500.0,21,51,81,197,0.0,0.0,0.0,4.0,5.0,35.0,0.0,34.0,0.0,0.13
5435,city scrape,39.0,3.0,1.0,1.0,2.0,520.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,22,52,82,214,1.0,1.0,0.0,4.0,5.0,35.0,0.0,34.0,0.0,0.13
5436,previous scrape,39.0,3.0,1.0,1.0,2.0,465.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,22,52,82,198,4.0,4.0,0.0,3.75,4.25,35.0,0.0,34.0,0.0,0.53
5437,city scrape,39.0,2.0,1.0,1.0,2.0,465.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,22,52,82,214,2.0,2.0,0.0,5.0,5.0,35.0,0.0,34.0,0.0,0.32
5438,city scrape,1.0,3.0,1.0,1.0,1.0,603.5,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,0,8,8,88,3.0,3.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,0.63
5439,city scrape,1.0,2.0,1.0,1.0,3.0,1300.0,28.0,365.0,28.0,28.0,365.0,365.0,28.0,365.0,29,59,89,364,0.0,0.0,0.0,5.0,4.88,1.0,1.0,0.0,0.0,1.57
5440,previous scrape,5.0,2.0,1.0,1.0,1.0,603.5,2.0,365.0,2.0,2.0,365.0,365.0,2.0,365.0,0,0,0,0,0.0,0.0,0.0,5.0,4.88,2.0,2.0,0.0,0.0,1.57
5441,previous scrape,14.0,2.0,1.0,1.0,1.0,603.5,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,30,60,90,270,0.0,0.0,0.0,5.0,4.88,4.0,0.0,3.0,0.0,1.57
5442,city scrape,10.0,2.0,1.0,1.0,1.0,603.5,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,30,60,90,270,0.0,0.0,0.0,5.0,4.88,4.0,4.0,0.0,0.0,1.57
5443,city scrape,1.0,3.0,1.0,1.0,2.0,814.0,2.0,365.0,2.0,2.0,365.0,365.0,2.0,365.0,22,39,61,229,8.0,0.8,0.0,5.0,4.88,1.0,1.0,0.0,0.0,1.57
